Datetime,MAX_TEMP,MIN_TEMP,MEAN_TEMP,HDD,CDD,RAIN_MM,PRECIP_MM,SNOW_CM
2013-08-05,24.0,10.0,17.77,0.33,0.1,0.0,0.0,0.0
2013-08-06,25.5,13.0,19.57,0.0,1.57,2.6,1.9,0.0
2013-08-07,27.0,17.5,22.6,0.0,4.6,1.9,1.63,0.0
2013-08-08,28.0,19.5,23.47,0.0,5.47,0.0,0.1,0.0
2013-08-09,27.1,17.5,22.63,0.0,4.63,0.0,0.0,0.0
2013-08-10,23.2,14.0,18.83,0.0,0.83,0.0,0.0,0.0
2013-08-11,24.0,10.0,17.8,0.4,0.2,0.0,0.0,0.0
2013-08-12,24.0,11.5,18.6,0.07,0.67,0.0,0.0,0.0
2013-08-13,21.8,12.8,17.53,0.47,0.0,0.0,0.0,0.0
2013-08-14,22.1,11.0,17.13,0.87,0.0,0.0,0.0,0.0
2013-08-15,24.1,11.0,17.27,0.8,0.07,0.0,0.0,0.0
2013-08-16,26.5,9.5,18.43,0.03,0.47,0.0,0.0,0.0
2013-08-17,27.0,11.0,19.83,0.0,1.83,0.0,0.0,0.0
2013-08-18,28.0,13.0,20.67,0.0,2.67,0.0,0.0,0.0
2013-08-19,29.0,13.5,21.3,0.0,3.3,0.0,0.0,0.0
2013-08-20,29.7,15.5,22.67,0.0,4.67,0.0,0.0,0.0
2013-08-21,31.0,17.5,23.77,0.0,5.77,0.0,0.0,0.0
2013-08-22,29.3,18.2,24.2,0.0,6.2,0.0,0.0,0.0
2013-08-23,25.5,14.5,19.83,0.0,1.83,0.0,0.1,0.0
2013-08-24,26.5,11.5,19.4,0.0,1.4,0.0,0.0,0.0
2013-08-25,28.5,11.5,20.43,0.0,2.43,2.0,2.2,0.0
2013-08-26,25.5,19.0,22.1,0.0,4.1,12.8,22.63,0.0
2013-08-27,29.0,18.5,23.23,0.0,5.23,2.1,20.17,0.0
2013-08-28,28.0,20.5,23.93,0.0,5.93,0.1,0.17,0.0
2013-08-29,30.5,18.5,24.47,0.0,6.47,0.0,0.0,0.0
2013-08-30,29.1,18.0,24.0,0.0,6.0,1.1,1.37,0.0
2013-08-31,25.0,20.5,22.7,0.0,4.7,0.0,0.07,0.0
2013-09-01,26.0,18.0,22.17,0.0,4.17,0.4,0.37,0.0
2013-09-02,25.0,16.7,21.23,0.0,3.23,0.8,0.87,0.0
2013-09-03,22.5,14.5,18.67,0.0,0.67,0.0,0.0,0.0
2013-09-04,26.5,11.5,19.67,0.0,1.67,0.0,0.0,0.0
2013-09-05,18.3,10.7,14.83,3.17,0.0,0.0,0.0,0.0
2013-09-06,22.5,4.5,14.57,3.43,0.0,0.0,0.0,0.0
2013-09-07,20.5,15.0,17.8,0.2,0.0,10.5,17.97,0.0
2013-09-08,20.5,12.2,16.7,1.3,0.0,0.0,0.0,0.0
2013-09-09,22.0,8.0,15.37,2.63,0.0,0.0,0.0,0.0
2013-09-10,35.0,15.5,23.7,0.0,5.7,0.0,0.0,0.0
2013-09-11,30.5,18.2,23.65,0.0,5.65,0.0,6.33,0.0
2013-09-12,24.1,15.5,20.33,0.0,2.33,2.0,1.57,0.0
2013-09-13,15.7,10.0,12.47,5.53,0.0,0.0,0.0,0.0
2013-09-14,19.0,4.5,11.63,6.37,0.0,0.0,0.07,0.0
2013-09-15,21.0,8.0,14.67,3.33,0.0,1.0,1.5,0.0
2013-09-16,15.0,8.8,12.17,5.83,0.0,0.0,0.17,0.0
2013-09-17,16.5,2.5,11.17,6.83,0.0,0.0,0.0,0.0
2013-09-18,22.5,5.0,14.4,3.6,0.0,0.0,0.0,0.0
2013-09-19,23.0,8.0,16.3,1.7,0.0,0.0,0.0,0.0
2013-09-20,24.5,14.0,19.27,0.0,1.27,9.3,12.53,0.0
2013-09-21,20.2,10.8,15.6,2.4,0.0,8.1,13.37,0.0
2013-09-22,13.7,7.0,10.83,7.17,0.0,0.0,0.0,0.0
2013-09-23,16.6,5.0,12.1,5.9,0.0,0.0,0.07,0.0
2013-09-24,19.5,3.5,11.97,6.03,0.0,0.0,0.0,0.0
2013-09-25,23.0,5.0,13.9,4.1,0.0,0.0,0.0,0.0
2013-09-26,23.0,7.0,15.03,2.97,0.0,0.0,0.0,0.0
2013-09-27,20.5,8.5,15.23,2.77,0.0,0.0,0.0,0.0
2013-09-28,21.0,8.0,15.63,2.37,0.0,0.0,0.0,0.0
2013-09-29,21.5,9.5,16.6,1.4,0.0,1.0,0.77,0.0
2013-09-30,19.5,14.6,17.47,0.53,0.0,1.3,1.7,0.0
2013-10-01,24.0,9.0,17.0,1.0,0.0,0.0,0.0,0.0
2013-10-02,25.7,14.3,20.33,0.0,2.33,0.0,0.1,0.0
2013-10-03,23.0,6.0,15.13,2.87,0.0,2.4,2.57,0.0
2013-10-04,17.0,14.5,16.07,1.93,0.0,0.7,6.43,0.0
2013-10-05,18.5,13.0,15.43,2.57,0.0,0.2,2.87,0.0
2013-10-06,19.6,12.5,16.63,1.37,0.0,4.4,5.9,0.0
2013-10-07,19.6,9.7,14.3,3.7,0.0,0.5,7.4,0.0
2013-10-08,17.5,5.5,12.33,5.67,0.0,0.0,0.1,0.0
2013-10-09,19.0,4.0,12.7,5.3,0.0,0.0,0.07,0.0
2013-10-10,20.5,6.5,13.97,4.03,0.0,0.0,0.0,0.0
2013-10-11,21.0,4.0,13.6,4.4,0.0,0.0,0.0,0.0
2013-10-12,21.0,4.5,13.65,4.35,0.0,0.6,0.4,0.0
2013-10-13,16.5,10.5,14.3,3.7,0.0,5.2,8.9,0.0
2013-10-14,18.0,7.0,12.85,5.15,0.0,0.0,0.1,0.0
2013-10-15,18.0,5.0,12.77,5.23,0.0,3.4,2.27,0.0
2013-10-16,21.0,12.0,16.57,1.43,0.0,2.3,5.8,0.0
2013-10-17,17.6,11.0,14.0,4.0,0.0,4.6,9.4,0.0
2013-10-18,15.4,8.5,12.23,5.77,0.0,0.0,0.33,0.0
2013-10-19,11.7,5.0,8.47,9.53,0.0,4.3,7.73,0.0
2013-10-20,14.0,2.0,8.67,9.33,0.0,0.2,0.27,0.0
2013-10-21,15.5,3.0,10.63,7.37,0.0,4.9,8.17,0.0
2013-10-22,8.8,3.5,6.53,11.47,0.0,0.0,0.07,0.0
2013-10-23,10.4,2.5,6.0,12.0,0.0,0.0,0.07,0.0
2013-10-24,9.4,1.0,5.67,12.33,0.0,0.0,0.0,0.0
2013-10-25,10.7,1.0,6.37,11.63,0.0,2.0,1.47,0.0
2013-10-26,7.2,3.0,5.4,12.6,0.0,3.9,9.2,0.0
2013-10-27,9.3,1.0,5.6,12.4,0.0,0.0,0.13,0.0
2013-10-28,8.7,2.5,5.95,12.05,0.0,0.0,0.0,0.0
2013-10-29,7.5,-4.5,2.35,15.65,0.0,0.3,0.37,0.0
2013-10-30,12.5,2.5,7.43,10.57,0.0,2.7,1.97,0.0
2013-10-31,17.0,2.5,10.4,7.6,0.0,8.1,15.5,0.0
2013-11-01,15.3,5.7,11.23,6.77,0.0,0.2,1.83,0.0
2013-11-02,9.0,1.3,5.8,12.2,0.0,1.0,2.1,0.0
2013-11-03,4.7,-2.5,1.27,16.73,0.0,0.0,0.1,0.0
2013-11-04,6.0,-5.5,1.55,16.45,0.0,0.0,0.0,0.0
2013-11-05,13.5,-1.0,7.4,10.6,0.0,0.0,0.07,0.0
2013-11-06,15.5,7.4,11.03,6.97,0.0,2.2,3.97,0.0
2013-11-07,9.4,3.5,6.1,11.9,0.0,0.2,0.23,0.0
2013-11-08,7.0,-1.0,3.7,14.3,0.0,0.0,0.0,0.0
2013-11-09,10.6,0.5,6.3,11.7,0.0,0.1,0.47,0.0
2013-11-10,8.6,3.5,6.13,11.87,0.0,0.0,0.27,0.0
2013-11-11,6.6,-1.8,2.77,15.23,0.0,0.6,0.7,0.0
2013-11-12,1.9,-5.5,-1.53,19.53,0.0,0.0,0.07,0.0
2013-11-13,4.4,-7.5,-0.7,18.7,0.0,0.0,0.1,0.0
2013-11-14,10.5,-0.5,5.37,12.63,0.0,0.0,0.0,0.0
2013-11-15,13.0,3.5,8.0,10.0,0.0,0.0,0.0,0.0
2013-11-16,12.5,0.0,7.2,10.8,0.0,0.9,0.6,0.0
2013-11-17,18.5,8.0,12.43,5.57,0.0,6.1,10.07,0.0
2013-11-18,11.8,2.6,6.47,11.53,0.0,0.1,0.13,0.0
2013-11-19,3.9,-1.8,1.2,16.8,0.0,0.0,0.17,0.0
2013-11-20,4.1,-6.5,0.0,18.0,0.0,0.0,0.0,0.0
2013-11-21,7.1,-0.5,4.37,13.63,0.0,2.8,3.5,0.0
2013-11-22,9.0,-1.0,4.67,13.33,0.0,1.2,4.8,0.0
2013-11-23,1.4,-10.6,-3.53,21.53,0.0,0.0,1.03,0.0
2013-11-24,-2.0,-13.0,-7.6,25.6,0.0,0.0,0.07,1.0
2013-11-25,2.8,-8.5,-2.33,20.33,0.0,0.0,0.0,1.0
2013-11-26,2.3,-1.5,0.83,17.17,0.0,0.1,4.1,0.5
2013-11-27,1.0,-6.6,-2.33,20.33,0.0,0.0,0.97,1.5
2013-11-28,-1.7,-9.0,-4.87,22.87,0.0,0.0,0.07,1.5
2013-11-29,-0.7,-11.5,-4.87,22.87,0.0,0.0,0.0,1.5
2013-11-30,3.6,-11.5,-1.3,19.3,0.0,0.0,0.0,0.5
2013-12-01,4.8,-1.5,2.63,15.37,0.0,1.1,1.8,0.5
2013-12-02,3.5,1.0,2.17,15.83,0.0,0.0,0.0,0.5
2013-12-03,4.2,-6.0,0.2,17.8,0.0,0.4,0.27,0.5
2013-12-04,6.5,-0.5,2.97,15.03,0.0,0.2,1.7,0.5
2013-12-05,15.5,1.5,8.35,9.65,0.0,0.0,0.13,0.5
2013-12-06,3.2,-1.4,0.63,17.37,0.0,0.0,0.0,0.0
2013-12-07,-0.6,-5.5,-3.3,21.3,0.0,0.0,0.0,0.0
2013-12-08,1.0,-8.0,-3.2,21.2,0.0,0.0,0.8,0.0
2013-12-09,2.5,-4.0,-0.57,18.57,0.0,0.0,0.9,1.5
2013-12-10,-2.4,-9.0,-5.93,23.93,0.0,0.0,0.0,0.5
2013-12-11,-3.6,-9.3,-6.4,24.4,0.0,0.0,0.0,0.5
2013-12-12,-5.0,-13.5,-8.6,26.6,0.0,0.0,0.0,0.5
2013-12-13,-3.5,-12.2,-7.7,25.7,0.0,0.0,0.0,1.0
2013-12-14,-7.9,-15.5,-11.9,29.9,0.0,0.0,6.0,1.0
2013-12-15,-3.2,-14.0,-8.17,26.17,0.0,0.0,0.83,14.5
2013-12-16,-6.8,-21.5,-12.27,30.27,0.0,0.0,0.33,13.5
2013-12-17,-2.8,-19.0,-7.8,25.8,0.0,0.0,1.2,15.0
2013-12-18,0.7,-6.0,-2.13,20.13,0.0,0.0,0.0,14.5
2013-12-19,3.5,-3.5,0.77,17.23,0.0,0.7,1.37,12.0
2013-12-20,2.1,-1.0,0.67,17.33,0.0,6.2,10.1,11.0
2013-12-21,1.5,-1.0,0.2,17.8,0.0,17.8,23.47,8.5
2013-12-22,2.2,-4.5,-0.57,18.57,0.0,1.8,10.63,8.0
2013-12-23,1.9,-6.5,-2.7,20.7,0.0,0.0,1.17,8.0
2013-12-24,-5.6,-14.1,-10.4,28.4,0.0,0.0,0.07,8.5
2013-12-25,-1.4,-19.0,-9.37,27.37,0.0,0.0,2.73,8.5
2013-12-26,0.1,-7.0,-2.9,20.9,0.0,0.0,1.57,15.5
2013-12-27,2.5,-7.0,-1.5,19.5,0.0,0.0,0.37,16.0
2013-12-28,4.1,-4.0,1.63,16.37,0.0,0.0,0.17,13.0
2013-12-29,5.6,-6.6,-0.47,18.47,0.0,0.0,0.0,11.5
2013-12-30,-6.4,-12.5,-8.7,26.7,0.0,0.0,0.13,11.0
2013-12-31,-5.7,-12.5,-8.17,26.17,0.0,0.0,0.3,11.5
2014-01-01,-8.2,-14.5,-11.53,29.53,0.0,0.0,0.0,11.5
2014-01-02,-13.8,-19.5,-17.03,35.03,0.0,0.0,0.8,11.0
2014-01-03,-6.0,-25.0,-14.8,32.8,0.0,0.0,0.07,11.5
2014-01-04,0.4,-15.5,-4.83,22.83,0.0,0.0,1.0,11.5
2014-01-05,1.4,-3.5,-0.67,18.67,0.0,2.5,12.87,13.5
2014-01-06,2.9,-15.8,-6.8,24.8,0.0,0.0,4.47,17.0
2014-01-07,-14.0,-24.5,-18.87,36.87,0.0,0.0,0.13,17.0
2014-01-08,-7.7,-18.5,-12.3,30.3,0.0,0.0,0.0,17.5
2014-01-09,-2.0,-16.5,-8.17,26.17,0.0,0.0,0.8,17.0
2014-01-10,4.1,-12.0,-2.0,20.0,0.0,3.5,3.93,18.0
2014-01-11,7.3,0.5,4.07,13.93,0.0,1.4,7.5,14.5
2014-01-12,3.5,0.5,2.1,15.9,0.0,0.0,0.0,11.5
2014-01-13,7.4,-4.0,3.03,14.97,0.0,0.0,0.0,10.5
2014-01-14,5.3,0.8,2.9,15.1,0.0,0.0,0.0,7.0
2014-01-15,2.4,-3.8,-0.9,18.9,0.0,0.0,0.0,7.0
2014-01-16,0.0,-6.5,-2.4,20.4,0.0,0.0,1.27,7.0
2014-01-17,3.0,-3.5,0.23,17.77,0.0,0.0,0.83,10.0
2014-01-18,-0.8,-6.9,-4.03,22.03,0.0,0.0,0.17,10.0
2014-01-19,-1.9,-8.5,-5.05,23.05,0.0,0.0,0.77,9.5
2014-01-20,-1.6,-16.5,-9.5,27.5,0.0,0.0,0.33,10.0
2014-01-21,-14.2,-21.5,-17.3,35.3,0.0,0.0,0.17,10.0
2014-01-22,-11.8,-25.0,-17.17,35.17,0.0,0.0,0.07,10.0
2014-01-23,-12.0,-19.5,-15.4,33.4,0.0,0.0,0.0,9.5
2014-01-24,-6.0,-20.0,-12.5,30.5,0.0,0.0,1.0,10.0
2014-01-25,-2.2,-13.8,-8.0,26.0,0.0,0.0,0.67,11.0
2014-01-26,-3.0,-17.0,-9.57,27.57,0.0,0.0,1.43,11.0
2014-01-27,-3.1,-16.0,-10.07,28.07,0.0,0.0,0.93,16.5
2014-01-28,-11.2,-20.0,-15.3,33.3,0.0,0.0,0.07,16.0
2014-01-29,-8.8,-19.0,-12.93,30.93,0.0,0.0,0.0,15.0
2014-01-30,-0.4,-15.0,-6.23,24.23,0.0,0.0,0.07,14.0
2014-01-31,1.5,-5.5,-1.37,19.37,0.0,0.0,0.0,13.5
2014-02-01,1.4,-7.5,-1.47,19.47,0.0,0.0,13.9,13.5
2014-02-02,0.9,-6.1,-2.67,20.67,0.0,0.0,0.53,22.5
2014-02-03,-2.4,-12.0,-6.97,24.97,0.0,0.0,0.07,22.0
2014-02-04,-3.7,-17.0,-8.27,26.27,0.0,0.0,1.63,21.0
2014-02-05,-5.0,-11.7,-8.1,26.1,0.0,0.0,8.23,24.5
2014-02-06,-6.0,-21.0,-11.43,29.43,0.0,0.0,0.17,40.0
2014-02-07,-8.2,-13.9,-11.13,29.13,0.0,0.0,0.0,33.0
2014-02-08,-8.5,-17.5,-11.87,29.87,0.0,0.0,0.0,31.0
2014-02-09,-7.2,-18.0,-11.0,29.0,0.0,0.0,1.27,29.5
2014-02-10,-5.7,-16.5,-9.87,27.87,0.0,0.0,0.1,31.0
2014-02-11,-8.8,-14.7,-11.47,29.47,0.0,0.0,0.0,30.0
2014-02-12,-5.0,-23.0,-11.37,29.37,0.0,0.0,0.0,29.0
2014-02-13,-1.6,-17.0,-7.43,25.43,0.0,0.0,0.07,29.0
2014-02-14,0.7,-9.5,-3.03,21.03,0.0,0.0,0.0,28.0
2014-02-15,-2.4,-11.9,-7.0,25.0,0.0,0.0,0.0,26.5
2014-02-16,-6.9,-16.0,-10.53,28.53,0.0,0.0,0.13,26.5
2014-02-17,-1.5,-20.5,-9.47,27.47,0.0,0.0,2.53,27.0
2014-02-18,0.7,-7.5,-2.57,20.57,0.0,0.0,2.17,33.5
2014-02-19,7.8,-7.0,1.0,17.0,0.0,0.1,0.57,31.5
2014-02-20,4.0,-8.5,-0.87,18.87,0.0,6.0,14.6,29.0
2014-02-21,5.1,0.0,2.7,15.3,0.0,0.5,6.17,26.5
2014-02-22,4.3,-1.0,1.47,16.53,0.0,0.0,0.0,23.5
2014-02-23,1.4,-5.5,-2.17,20.17,0.0,0.0,0.07,22.5
2014-02-24,-4.3,-9.0,-6.83,24.83,0.0,0.0,0.0,21.5
2014-02-25,-5.2,-13.0,-8.47,26.47,0.0,0.0,0.07,21.5
2014-02-26,-7.2,-16.0,-11.57,29.57,0.0,0.0,0.0,21.0
2014-02-27,-7.5,-16.0,-11.87,29.87,0.0,0.0,0.17,21.0
2014-02-28,-6.0,-20.0,-12.43,30.43,0.0,0.0,0.0,21.0
2014-03-01,-0.7,-13.0,-6.3,24.3,0.0,0.0,2.73,21.0
2014-03-02,-8.5,-15.5,-11.93,29.93,0.0,0.0,0.5,26.0
2014-03-03,-10.9,-20.0,-14.97,32.97,0.0,0.0,0.07,25.5
2014-03-04,-8.1,-21.5,-12.87,30.87,0.0,0.0,0.6,25.5
2014-03-05,-4.5,-17.5,-8.77,26.77,0.0,0.0,0.07,26.5
2014-03-06,-2.0,-16.0,-6.73,24.73,0.0,0.0,0.07,26.5
2014-03-07,4.0,-14.5,-3.2,21.2,0.0,0.0,0.1,25.0
2014-03-08,2.8,-6.2,-1.4,19.4,0.0,0.0,0.0,23.0
2014-03-09,1.4,-11.5,-4.3,22.3,0.0,0.0,0.0,21.5
2014-03-10,7.0,-3.0,2.93,15.07,0.0,0.0,0.0,20.5
2014-03-11,11.5,2.0,6.43,11.57,0.0,0.0,0.2,18.0
2014-03-12,4.9,-14.0,-4.37,22.37,0.0,0.0,11.47,12.5
2014-03-13,-1.5,-18.0,-10.67,28.67,0.0,0.0,0.0,28.0
2014-03-14,11.0,-9.0,1.43,16.57,0.0,0.0,0.0,24.0
2014-03-15,6.1,-7.3,-0.13,18.13,0.0,0.0,0.0,13.0
2014-03-16,-7.0,-14.0,-10.07,28.07,0.0,0.0,0.0,12.5
2014-03-17,-3.4,-16.5,-9.03,27.03,0.0,0.0,0.0,12.5
2014-03-18,2.0,-9.0,-1.83,19.83,0.0,0.0,0.0,11.5
2014-03-19,7.1,-1.5,2.93,15.07,0.0,1.8,5.2,11.0
2014-03-20,4.3,-1.3,1.43,16.57,0.0,0.0,0.0,10.0
2014-03-21,3.5,-4.0,-0.1,18.1,0.0,0.0,0.4,8.0
2014-03-22,3.4,-5.7,-0.6,18.6,0.0,0.0,0.5,8.0
2014-03-23,-4.3,-11.0,-7.2,25.2,0.0,0.0,0.0,7.0
2014-03-24,-1.9,-12.0,-6.63,24.63,0.0,0.0,0.0,6.5
2014-03-25,1.1,-10.5,-4.13,22.13,0.0,0.0,0.0,6.5
2014-03-26,-3.0,-12.5,-7.43,25.43,0.0,0.0,0.0,6.0
2014-03-27,4.8,-11.0,-2.0,20.0,0.0,2.1,2.23,5.5
2014-03-28,10.2,0.0,5.57,12.43,0.0,0.4,1.97,5.0
2014-03-29,3.5,0.0,2.13,15.87,0.0,0.0,0.0,4.5
2014-03-30,9.1,-2.0,3.67,14.33,0.0,0.0,0.0,3.0
2014-03-31,12.0,-3.0,4.47,13.53,0.0,0.0,0.0,0.5
2014-04-01,7.5,-1.0,3.3,14.7,0.0,0.0,0.0,0.0
2014-04-02,8.8,0.5,4.37,13.63,0.0,0.0,0.0,0.0
2014-04-03,5.5,-3.0,1.6,16.4,0.0,0.0,0.17,0.0
2014-04-04,6.6,0.5,3.9,14.1,0.0,5.4,8.17,0.0
2014-04-05,5.0,-1.5,1.87,16.13,0.0,0.0,0.0,0.0
2014-04-06,12.5,-5.0,4.27,13.73,0.0,0.0,0.0,0.0
2014-04-07,10.0,-1.0,5.1,12.9,0.0,9.3,16.37,0.0
2014-04-08,13.7,1.0,7.7,10.3,0.0,0.5,4.3,0.0
2014-04-09,11.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0
2014-04-10,19.5,0.5,9.6,8.4,0.0,0.0,0.0,0.0
2014-04-11,16.0,1.0,8.77,9.23,0.0,0.1,0.07,0.0
2014-04-12,16.0,1.0,8.27,9.73,0.0,5.9,6.03,0.0
2014-04-13,22.0,4.4,11.0,7.0,0.0,0.0,3.1,0.0
2014-04-14,22.0,2.7,11.8,6.2,0.0,3.5,9.5,0.0
2014-04-15,2.8,-4.4,-0.93,18.93,0.0,0.0,5.63,1.0
2014-04-16,5.5,-7.0,-0.77,18.77,0.0,0.0,0.0,0.0
2014-04-17,8.5,-2.5,3.47,14.53,0.0,0.0,0.0,0.0
2014-04-18,11.5,2.0,6.7,11.3,0.0,0.3,0.37,0.0
2014-04-19,12.5,0.0,5.87,12.13,0.0,0.0,0.07,0.0
2014-04-20,14.0,-1.0,6.7,11.3,0.0,0.0,0.0,0.0
2014-04-21,21.5,3.5,11.4,6.6,0.0,1.8,1.2,0.0
2014-04-22,15.1,4.8,10.33,7.67,0.0,0.4,2.6,0.0
2014-04-23,9.7,2.0,6.07,11.93,0.0,0.0,0.1,0.0
2014-04-24,13.0,-1.5,6.37,11.63,0.0,0.0,0.0,0.0
2014-04-25,10.6,4.6,7.63,10.37,0.0,2.4,3.57,0.0
2014-04-26,10.9,3.0,6.83,11.17,0.0,0.0,0.1,0.0
2014-04-27,13.5,1.0,6.97,11.03,0.0,0.0,0.0,0.0
2014-04-28,13.5,1.5,8.03,9.97,0.0,0.0,0.0,0.0
2014-04-29,9.0,5.0,6.73,11.27,0.0,13.4,31.33,0.0
2014-04-30,8.0,4.6,5.93,12.07,0.0,2.2,6.13,0.0
2014-05-01,16.0,4.3,9.93,8.07,0.0,0.4,1.6,0.0
2014-05-02,12.6,5.1,9.03,8.97,0.0,0.2,0.57,0.0
2014-05-03,12.5,5.1,9.4,8.6,0.0,1.6,2.1,0.0
2014-05-04,14.5,4.0,9.87,8.13,0.0,0.0,0.1,0.0
2014-05-05,15.5,3.5,9.37,8.63,0.0,0.0,0.0,0.0
2014-05-06,16.0,5.5,10.63,7.37,0.0,0.0,0.0,0.0
2014-05-07,14.5,5.0,9.5,8.5,0.0,0.0,0.07,0.0
2014-05-08,19.5,6.8,13.2,4.8,0.0,0.0,0.0,0.0
2014-05-09,24.5,8.6,15.03,2.97,0.0,0.2,0.5,0.0
2014-05-10,21.3,8.5,16.13,1.87,0.0,0.0,0.07,0.0
2014-05-11,23.0,5.0,13.87,4.13,0.0,0.0,0.0,0.0
2014-05-12,24.5,9.1,15.83,2.17,0.0,2.6,1.87,0.0
2014-05-13,20.5,8.1,14.87,3.13,0.0,1.7,7.13,0.0
2014-05-14,20.4,9.4,16.1,1.9,0.0,6.5,14.0,0.0
2014-05-15,21.5,7.8,14.97,3.03,0.0,8.8,13.23,0.0
2014-05-16,13.5,5.4,9.43,8.57,0.0,0.2,2.1,0.0
2014-05-17,14.0,2.0,7.73,10.27,0.0,0.0,0.0,0.0
2014-05-18,16.0,2.0,9.5,8.5,0.0,1.1,1.47,0.0
2014-05-19,22.5,4.0,13.43,4.57,0.0,0.0,0.13,0.0
2014-05-20,21.0,9.0,14.83,3.17,0.0,0.1,0.8,0.0
2014-05-21,23.0,9.3,15.0,3.0,0.0,4.2,2.9,0.0
2014-05-22,21.7,10.9,16.65,1.35,0.0,0.0,0.0,0.0
2014-05-23,17.7,9.5,13.6,4.4,0.0,0.0,0.0,0.0
2014-05-24,25.0,8.0,16.9,1.1,0.0,0.0,0.0,0.0
2014-05-25,27.5,8.0,18.25,0.1,0.35,0.0,0.0,0.0
2014-05-26,30.1,11.6,22.07,0.0,4.07,0.0,0.07,0.0
2014-05-27,29.5,12.9,21.63,0.0,3.63,0.7,7.03,0.0
2014-05-28,18.8,11.4,15.27,2.73,0.0,0.0,0.0,0.0
2014-05-29,20.5,10.9,15.0,3.0,0.0,0.0,0.0,0.0
2014-05-30,25.5,10.0,17.87,0.43,0.3,0.0,0.0,0.0
2014-05-31,24.0,8.5,17.53,0.77,0.3,0.0,0.0,0.0
2014-06-01,27.5,6.0,16.1,1.9,0.0,0.0,0.07,0.0
2014-06-02,28.5,10.5,19.57,0.0,1.57,4.4,3.27,0.0
2014-06-03,28.0,11.8,21.4,0.0,3.4,0.3,4.5,0.0
2014-06-04,23.2,11.0,17.5,0.6,0.1,0.0,0.0,0.0
2014-06-05,18.9,10.0,14.87,3.13,0.0,0.0,0.0,0.0
2014-06-06,25.0,8.0,16.67,1.33,0.0,0.0,0.0,0.0
2014-06-07,26.5,7.5,18.07,0.37,0.43,0.0,0.0,0.0
2014-06-08,21.0,11.0,17.1,0.97,0.07,1.2,0.87,0.0
2014-06-09,27.0,13.5,20.3,0.0,2.3,0.0,0.07,0.0
2014-06-10,25.0,12.5,18.7,0.33,1.03,1.1,0.73,0.0
2014-06-11,25.5,13.6,18.73,0.73,1.47,16.1,21.97,0.0
2014-06-12,26.5,13.9,20.4,0.0,2.4,0.0,0.3,0.0
2014-06-13,24.8,12.7,19.33,0.0,1.33,0.0,0.0,0.0
2014-06-14,20.5,10.5,15.73,2.27,0.0,0.0,0.0,0.0
2014-06-15,22.0,8.5,15.67,2.33,0.0,2.1,1.47,0.0
2014-06-16,27.5,10.5,17.73,0.83,0.57,0.0,0.17,0.0
2014-06-17,30.5,12.9,20.73,0.0,2.73,10.5,24.57,0.0
2014-06-18,24.5,15.4,20.67,0.0,2.67,0.0,0.17,0.0
2014-06-19,25.0,16.5,20.2,0.0,2.2,0.0,0.23,0.0
2014-06-20,22.5,11.5,17.53,0.67,0.2,0.0,0.07,0.0
2014-06-21,24.5,12.5,18.9,0.0,0.9,0.0,0.0,0.0
2014-06-22,26.5,10.5,19.1,0.0,1.1,0.0,0.07,0.0
2014-06-23,24.1,12.5,19.33,0.0,1.33,0.5,2.37,0.0
2014-06-24,28.5,17.0,22.8,0.0,4.8,3.6,4.2,0.0
2014-06-25,24.0,17.3,20.97,0.0,2.97,17.6,28.8,0.0
2014-06-26,27.5,17.0,22.4,0.0,4.4,0.0,0.07,0.0
2014-06-27,28.0,14.0,21.17,0.0,3.17,0.0,0.07,0.0
2014-06-28,30.0,16.0,23.1,0.0,5.1,0.0,0.17,0.0
2014-06-29,30.5,17.5,24.53,0.0,6.53,0.0,5.33,0.0
2014-06-30,30.0,20.0,24.7,0.0,6.7,0.0,0.0,0.0
2014-07-01,30.3,20.1,25.83,0.0,7.83,2.5,2.17,0.0
2014-07-02,29.5,19.0,24.0,0.0,6.0,0.7,0.47,0.0
2014-07-03,23.5,13.8,18.63,0.03,0.67,0.1,0.83,0.0
2014-07-04,24.4,11.5,18.37,0.07,0.43,0.0,0.0,0.0
2014-07-05,27.5,11.0,19.9,0.0,1.9,0.0,0.0,0.0
2014-07-06,27.5,14.5,20.77,0.0,2.77,8.2,5.47,0.0
2014-07-07,29.0,15.0,22.93,0.0,4.93,0.0,7.8,0.0
2014-07-08,25.5,12.7,19.77,0.23,2.0,4.7,16.37,0.0
2014-07-09,23.3,11.9,18.37,0.23,0.6,0.0,0.13,0.0
2014-07-10,22.5,9.5,16.5,1.5,0.0,0.0,0.0,0.0
2014-07-11,25.5,10.5,18.3,0.27,0.57,0.0,0.0,0.0
2014-07-12,28.0,12.5,21.17,0.0,3.17,2.0,1.33,0.0
2014-07-13,29.5,18.0,24.5,0.0,6.5,0.0,7.4,0.0
2014-07-14,24.0,14.9,19.03,0.07,1.1,3.0,2.0,0.0
2014-07-15,25.3,14.2,19.77,0.0,1.77,0.0,4.03,0.0
2014-07-16,22.0,11.7,17.13,0.87,0.0,0.5,2.13,0.0
2014-07-17,24.0,8.5,16.73,1.27,0.0,0.0,0.07,0.0
2014-07-18,26.0,9.5,17.9,0.3,0.2,0.0,0.0,0.0
2014-07-19,22.5,13.5,18.3,0.1,0.4,4.0,7.47,0.0
